Country,Year,Month,CumulativeTotalCases,MonthlyNewCases,ActiveCases,CumulativeTotalDeaths,MonthlyNewDeaths
State Of Palestine,2021,12,13495719,9271,115206,142431,130
State Of Palestine,2022,1,14004529,50701,330128,147305,170
State Of Palestine,2022,2,15475757,85663,1167929,141095,391
State Of Palestine,2022,3,17970020,4997,142022,164792,125
State Of Palestine,2022,4,17449857,865,20288,160564,2
State Of Palestine,2022,5,8148413,179,2989,74942,0
Sudan,2020,2,0,0,0,0,0
Sudan,2020,3,43,5,0,21,1
Sudan,2020,4,2287,312,0,282,31
Sudan,2020,5,66991,4203,0,4008,288
Sudan,2020,6,216989,4799,0,16656,404
Sudan,2020,7,325731,2259,0,25489,175
Sudan,2020,8,383430,1610,0,30390,113
Sudan,2020,9,404415,451,0,30763,15
Sudan,2020,10,424814,164,0,31875,1
Sudan,2020,11,455537,4006,0,41652,520
Sudan,2020,12,679291,7428,0,53787,376
Sudan,2021,1,859196,4142,0,64330,300
Sudan,2021,2,838510,984,0,63935,100
Sudan,2021,3,961106,1469,0,75202,236
Sudan,2021,4,990302,2111,0,82159,349
Sudan,2021,5,1080939,1535,0,95281,333
Sudan,2021,6,1087864,1179,0,100753,152
Sudan,2021,7,1149025,763,0,105895,30
Sudan,2021,8,1165388,368,0,106304,14
Sudan,2021,9,1141765,513,0,104316,62
Sudan,2021,10,1226054,2471,0,113271,244
Sudan,2021,11,1242276,2053,0,114189,147
Sudan,2021,12,1394290,3692,0,124524,218
Sudan,2022,1,1587711,10588,0,129161,131
Sudan,2022,2,1676873,4352,0,131171,610
Sudan,2022,3,1913920,497,0,151304,56
Sudan,2022,4,1861362,162,0,147734,24
Sudan,2022,5,869980,44,0,69073,5
Suriname,2020,2,0,0,0,0,0
Suriname,2020,3,90,8,90,0,0
Suriname,2020,4,300,1,136,28,0
Suriname,2020,5,340,13,32,31,0
Suriname,2020,6,7342,492,4995,166,12
Suriname,2020,7,30514,1135,11050,597,13
Suriname,2020,8,92088,2384,25206,1430,45
Suriname,2020,9,137565,843,13431,2785,33
Suriname,2020,10,157566,326,2146,3352,7
Suriname,2020,11,158057,109,388,3436,6
Suriname,2020,12,172478,898,4027,3654,5
Suriname,2021,1,230537,2228,18561,4340,32
Suriname,2021,2,245498,491,11892,4623,18
Suriname,2021,3,279961,193,10381,5450,5
Suriname,2021,4,287439,1241,16576,5604,27
Suriname,2021,5,378849,4591,50473,7360,98
Suriname,2021,6,562825,6778,115963,12653,220
Suriname,2021,7,739471,3619,102332,18528,127
Suriname,2021,8,835081,3942,103769,21223,72
Suriname,2021,9,1064454,12338,258541,23755,163
Suriname,2021,10,1425589,7388,505927,31156,208
Suriname,2021,11,1502329,1804,318314,34044,74
Suriname,2021,12,1591533,1446,79786,36564,23
Suriname,2022,1,1964373,21082,402822,37732,72
Suriname,2022,2,2147952,4772,730678,36313,55
Suriname,2022,3,2442984,1079,871625,40955,8
Suriname,2022,4,2378287,134,856700,39778,4
Suriname,2022,5,1114463,672,403935,18637,9
Swaziland,2020,2,0,0,0,0,0
Swaziland,2020,3,75,8,75,0,0
Swaziland,2020,4,852,94,635,15,0
Swaziland,2020,5,6372,194,3750,57,1
Swaziland,2020,6,16531,556,7781,150,9
Swaziland,2020,7,53281,1945,27461,701,30
Swaziland,2020,8,122288,2042,45404,2187,50
Swaziland,2020,9,162397,956,20881,3035,18
Swaziland,2020,10,187951,463,8213,3546,8
Swaziland,2020,11,194586,534,6164,3558,5
Swaziland,2020,12,240712,3111,21120,4358,83
Swaziland,2021,1,417969,6725,130030,11725,360
Swaziland,2021,2,489274,1378,100728,17505,87
Swaziland,2021,3,565584,342,25585,20503,15
Swaziland,2021,4,552205,109,1349,20097,4
Swaziland,2021,5,574123,137,1301,20820,2
Swaziland,2021,6,563997,489,4254,20277,5
Swaziland,2021,7,660292,6895,47613,22196,109
Swaziland,2021,8,1121413,17392,248358,29302,314
Swaziland,2021,9,1351429,2553,64355,35460,119
Swaziland,2021,10,1435302,497,8540,38235,22
Swaziland,2021,11,1394616,235,1228,37373,6
Swaziland,2021,12,1757591,19453,192125,39131,55
Swaziland,2022,1,2096847,2258,41701,41899,72
Swaziland,2022,2,1927131,793,5603,38748,15
Swaziland,2022,3,2154046,611,2174,43154,4
Swaziland,2022,4,2103752,872,3902,41863,3
Swaziland,2022,5,996119,1055,7658,19598,5
Sweden,2020,2,41,13,26,15,0
Sweden,2020,3,47295,4821,44428,2629,454
Sweden,2020,4,391423,16773,320072,54677,2571
Sweden,2020,5,938831,17053,521942,123957,1670
Sweden,2020,6,1610287,29206,691960,155185,809
Sweden,2020,7,2277152,9077,597859,175210,221
Sweden,2020,8,2516239,7456,230251,178708,70
Sweden,2020,9,2651490,9441,212395,174628,52
Sweden,2020,10,3312992,38192,566667,183224,189
Sweden,2020,11,5830716,129005,2609597,197721,1326
Sweden,2020,12,11118353,193720,5015528,267611,2640
Sweden,2021,1,16231212,120160,4917618,351460,2317
Sweden,2021,2,17361234,91180,2733726,357002,749
Sweden,2021,3,22822300,146925,3639972,414209,584
Sweden,2021,4,26969920,165708,4829457,418379,552
Sweden,2021,5,32203250,94105,4270016,446983,341
Sweden,2021,6,32544509,17676,1333778,438200,88
Sweden,2021,7,33940786,10132,305991,453904,15
Sweden,2021,8,34520845,26950,567479,454767,52
Sweden,2021,9,34275982,25925,857928,443957,185
Sweden,2021,10,36053029,20010,628710,464134,149
Sweden,2021,11,35633696,33891,736487,453096,120
Sweden,2021,12,38938788,129183,2110443,472522,192
Sweden,2022,1,52603828,847156,13586811,487578,913
Sweden,2022,2,66980668,264539,20388727,475908,1366
Sweden,2022,3,76648015,40421,2978565,561715,857
Sweden,2022,4,74885524,13183,712747,560752,353
Sweden,2022,5,35053166,2992,161033,263974,28
Switzerland,2020,2,69,31,69,0,0
Switzerland,2020,3,176508,17878,164606,2706,434
Switzerland,2020,4,785721,11772,309294,35311,1215
Switzerland,2020,5,943848,1158,52508,54440,147
Switzerland,2020,6,934751,933,15281,54070,13
Switzerland,2020,7,1034437,3515,48448,56289,16
Switzerland,2020,8,1191194,6962,102841,56953,22
Switzerland,2020,9,1447446,11263,199962,56284,61
Switzerland,2020,10,2760392,117630,1059462,62230,417
Switzerland,2020,11,7920856,155840,3275673,109083,2622
Switzerland,2020,12,12199769,124203,2778153,199574,2854
Switzerland,2021,1,15272297,71089,2780168,272117,1703
Switzerland,2021,2,15129157,32294,1250492,275137,510
Switzerland,2021,3,17825008,44556,1039073,314897,280
Switzerland,2021,4,18867069,58590,1552277,312988,260
Switzerland,2021,5,21017007,34256,1459168,330174,164
Switzerland,2021,6,20927375,8073,509335,322666,63
Switzerland,2021,7,21890858,15615,181383,334393,20
Switzerland,2021,8,23019279,62342,1046715,335778,102
Switzerland,2021,9,24423676,59437,2090853,330269,213
Switzerland,2021,10,26463233,35504,1164911,346915,153
Switzerland,2021,11,27905531,143992,2209896,341733,307
Switzerland,2021,12,36144717,317853,7250936,371978,792
Switzerland,2022,1,54410779,891398,18047681,391797,544
Switzerland,2022,2,72079265,566886,23720915,367163,372
Switzerland,2022,3,98702394,691837,19544782,420210,428
Switzerland,2022,4,106900474,129622,11424326,414052,154
Switzerland,2022,5,50771889,17351,1434612,194303,16
Syria,2020,2,0,0,0,0,0
Syria,2020,3,52,9,47,5,1
Syria,2020,4,921,33,647,72,1
Syria,2020,5,2083,79,920,104,2
Syria,2020,6,5546,157,3064,202,4
Syria,2020,7,15250,478,9680,754,34
Syria,2020,8,53007,2008,37596,2193,69
Syria,2020,9,107816,1435,76643,4803,88
Syria,2020,10,154191,1528,100717,7486,88
Syria,2020,11,203042,2159,109844,10500,129
Syria,2020,12,299051,3547,141441,17320,294
Syria,2021,1,399586,2614,173352,25494,210
Syria,2021,2,416099,1540,144631,27369,106
Syria,2021,3,525778,3321,143567,35058,238
Syria,2021,4,625640,3824,143525,42858,327
Syria,2021,5,735690,1762,61192,52481,178
Syria,2021,6,749173,1020,43239,54770,106
Syria,2021,7,799899,448,61860,58909,38
Syria,2021,8,825351,1952,76911,60477,99
Syria,2021,9,914260,6290,161089,63428,234
Syria,2021,10,1206139,9199,355374,74691,319
Syria,2021,11,1389159,4766,474494,80104,183
Syria,2021,12,1532825,2108,487868,87727,148
Syria,2022,1,1573709,1124,396681,91355,92
Syria,2022,2,1483329,3173,183912,84934,86
Syria,2022,3,1716232,1120,69257,96598,66
Syria,2022,4,1672916,118,19858,94435,9
Syria,2022,5,781876,56,5344,44100,0
Taiwan,2020,2,407,21,344,14,0
Taiwan,2020,3,3878,283,3127,50,4
Taiwan,2020,4,11888,107,6882,171,1
Taiwan,2020,5,13622,13,1555,207,1
Taiwan,2020,6,13341,5,165,210,0
Taiwan,2020,7,14083,20,247,217,0
Taiwan,2020,8,14961,21,758,217,0
Taiwan,2020,9,15038,26,538,210,0
Taiwan,2020,10,16593,41,1088,217,0
Taiwan,2020,11,18038,120,1690,210,0
Taiwan,2020,12,23117,124,3906,217,0
Taiwan,2021,1,26494,112,3027,219,1
Taiwan,2021,2,26198,44,1609,249,1
Taiwan,2021,3,30735,75,934,305,1
Taiwan,2021,4,32191,99,1083,327,2
Taiwan,2021,5,104270,7759,68691,881,112
Taiwan,2021,6,387081,5915,160345,13275,524
Taiwan,2021,7,475591,871,42618,23219,139
Taiwan,2021,8,491596,321,14748,25341,48
Taiwan,2021,9,483298,228,4788,25177,7
Taiwan,2021,10,506113,189,4195,26215,5
Taiwan,2021,11,494937,189,3410,25432,1
Taiwan,2021,12,520389,428,6453,26318,2
Taiwan,2022,1,553174,1761,26673,26369,1
Taiwan,2022,2,550386,1699,34270,23846,2
Taiwan,2022,3,671697,2904,44568,26443,0
Taiwan,2022,4,1292935,92477,598517,25657,12
Taiwan,2022,5,5076244,583904,4565713,12955,184
Tajikistan,2020,2,0,0,0,0,0
Tajikistan,2020,3,0,0,0,0,0
Tajikistan,2020,4,15,0,15,0,0
Tajikistan,2020,5,51539,3915,33560,915,45
Tajikistan,2020,6,152296,1970,47453,1501,5
Tajikistan,2020,7,208547,1509,38531,1739,8
Tajikistan,2020,8,249302,1174,35570,1993,8
Tajikistan,2020,9,275116,1186,34442,2168,8
Tajikistan,2020,10,322893,1248,29391,2469,6
Tajikistan,2020,11,348944,1177,17057,2540,4
Tajikistan,2020,12,396783,1102,14420,2742,4
Tajikistan,2021,1,412497,12,1359,2790,0
Tajikistan,2021,2,372624,0,0,2520,0
Tajikistan,2021,3,412548,0,0,2790,0
Tajikistan,2021,4,399240,0,0,2700,0
Tajikistan,2021,5,412548,0,0,2790,0
Tajikistan,2021,6,400220,191,662,2700,0
Tajikistan,2021,7,437975,1583,8225,3340,31
Tajikistan,2021,8,498865,1770,6676,3815,3
Tajikistan,2021,9,511386,232,219,3720,0
Tajikistan,2021,10,529636,2,32,3844,0
Tajikistan,2021,11,512725,9,95,3720,0
Tajikistan,2021,12,529945,0,155,3844,0
Tajikistan,2022,1,531504,223,1026,3844,0
Tajikistan,2022,2,486368,70,486,3472,0
Tajikistan,2022,3,539028,0,16,3844,0
Tajikistan,2022,4,521640,0,0,3720,0
Tajikistan,2022,5,243432,0,0,1736,0
Tanzania,2020,2,0,0,0,0,0
Tanzania,2020,3,3091,339,0,14,0
Tanzania,2020,4,85971,8658,0,2442,215
Tanzania,2020,5,292576,545,0,8803,71
Tanzania,2020,6,286830,0,0,9000,0
Tanzania,2020,7,296391,0,0,9300,0
Tanzania,2020,8,296391,0,0,9300,0
Tanzania,2020,9,286830,0,0,9000,0
Tanzania,2020,10,296391,0,0,9300,0
Tanzania,2020,11,286830,0,0,9000,0
Tanzania,2020,12,296391,0,0,9300,0
Tanzania,2021,1,296391,0,0,9300,0
Tanzania,2021,2,267708,0,0,8400,0
Tanzania,2021,3,296391,0,0,9300,0
Tanzania,2021,4,286830,0,0,9000,0
Tanzania,2021,5,296391,0,0,9300,0
Tanzania,2021,6,286830,0,0,9000,0
Tanzania,2021,7,343791,9540,0,9300,0
Tanzania,2021,8,736737,6573,0,18408,414
Tanzania,2021,9,770392,172,0,21425,5
Tanzania,2021,10,806525,308,0,22424,6
Tanzania,2021,11,786493,116,0,21802,5
Tanzania,2021,12,826733,3036,0,22735,7
Tanzania,2022,1,971890,3924,0,23293,52
Tanzania,2022,2,936639,390,0,22222,9
Tanzania,2022,3,1045686,195,0,24784,2
Tanzania,2022,4,1015330,57,0,24057,3
Tanzania,2022,5,481618,1482,0,11427,37
Thailand,2020,2,548,8,251,0,0
Thailand,2020,3,13480,1609,11376,72,10
Thailand,2020,4,77098,1303,27633,1181,44
Thailand,2020,5,93701,127,3695,1730,3
Thailand,2020,6,93991,90,2215,1739,1
Thailand,2020,7,100371,139,2725,1798,0
Thailand,2020,8,104473,102,3775,1798,0
Thailand,2020,9,104491,152,3121,1752,1
Thailand,2020,10,113851,216,4316,1829,0
Thailand,2020,11,116291,218,3229,1795,1
Thailand,2020,12,150944,2886,25299,1863,1
Thailand,2021,1,371766,11898,119991,2164,16
Thailand,2021,2,676844,7169,93752,2267,6
Thailand,2021,3,847265,2912,28216,2737,11
Thailand,2021,4,1243741,36290,353995,3442,109
Thailand,2021,5,3321800,94639,1163767,18755,828
Thailand,2021,6,6185041,99509,1276283,45747,992
Thailand,2021,7,12382024,337986,3519162,100177,2834
Thailand,2021,8,28523465,607442,6266137,248619,6732
Thailand,2021,9,42682162,398746,4066359,439733,5138
Thailand,2021,10,54840401,308549,3283511,561695,2478
Thailand,2021,11,60742468,203848,2718315,602717,1566
Thailand,2021,12,67526898,107563,1539211,659679,927
Thailand,2022,1,72067331,217107,2082050,679918,478
Thailand,2022,2,73741222,451385,3780430,630197,760
Thailand,2022,3,101081932,736420,7214199,743265,2197
Thailand,2022,4,119542254,622602,6442585,803226,3396
Thailand,2022,5,60453340,116803,1351165,406700,895
Timor Leste,2020,2,0,0,0,0,0
Timor Leste,2020,3,11,0,11,0,0
Timor Leste,2020,4,365,23,315,0,0
Timor Leste,2020,5,744,0,60,0,0
Timor Leste,2020,6,720,0,0,0,0
Timor Leste,2020,7,744,0,0,0,0
Timor Leste,2020,8,789,3,32,0,0
Timor Leste,2020,9,812,1,33,0,0
Timor Leste,2020,10,894,2,21,0,0
Timor Leste,2020,11,900,0,13,0,0
Timor Leste,2020,12,1056,14,102,0,0
Timor Leste,2021,1,1705,26,303,0,0
Timor Leste,2021,2,2678,43,719,0,0
Timor Leste,2021,3,8183,491,4571,0,0
Timor Leste,2021,4,38803,1672,20511,52,2
Timor Leste,2021,5,139817,4718,63463,281,13
Timor Leste,2021,6,250410,2228,45461,562,7
Timor Leste,2021,7,310489,1676,25799,787,3
Timor Leste,2021,8,409895,5811,78347,1218,41
Timor Leste,2021,9,558028,2789,73940,2930,50
Timor Leste,2021,10,610707,292,6283,3709,5
Timor Leste,2021,11,594294,32,283,3660,0
Timor Leste,2021,12,614748,17,173,3782,0
Timor Leste,2022,1,615902,107,674,3782,0
Timor Leste,2022,2,604718,2747,26486,3475,6
Timor Leste,2022,3,706395,137,3286,4008,2
Timor Leste,2022,4,685478,37,440,3900,0
Timor Leste,2022,5,320355,22,295,1822,1
Togo,2020,2,0,0,0,0,0
Togo,2020,3,279,33,257,5,0
Togo,2020,4,2313,82,976,133,8
Togo,2020,5,8434,326,4473,346,4
Togo,2020,6,16202,208,6253,397,1
Togo,2020,7,23804,291,6888,487,5
Togo,2020,8,36091,459,9706,776,9
Togo,2020,9,48078,384,10569,1165,20
Togo,2020,10,63293,547,15028,1577,9
Togo,2020,11,80374,643,18415,1824,7
Togo,2020,12,102896,659,10375,2054,4
Togo,2021,1,132908,1441,13179,2264,9
Togo,2021,2,166043,1827,24585,2257,7
Togo,2021,3,262504,3348,46233,3031,25
Togo,2021,4,364691,2718,70156,3525,14
Togo,2021,5,410800,499,36143,3861,2
Togo,2021,6,409930,451,6850,3800,4
Togo,2021,7,453460,1881,20157,4283,23
Togo,2021,8,570848,5763,82379,5187,33
Togo,2021,9,719098,3868,120486,6288,44
Togo,2021,10,801098,650,25246,7374,13
Togo,2021,11,785083,186,3396,7288,1
Togo,2021,12,839539,3898,26435,7575,5
Togo,2022,1,1082696,6328,175803,8064,20
Togo,2022,2,1026818,307,36279,7570,4
Togo,2022,3,1142908,141,2533,8432,0
Togo,2022,4,1108915,46,1004,8175,1
Togo,2022,5,518043,35,301,3822,0
Tonga,2020,2,0,0,0,0,0
Tonga,2020,3,0,0,0,0,0
Tonga,2020,4,0,0,0,0,0
Tonga,2020,5,0,0,0,0,0
Tonga,2020,6,0,0,0,0,0
Tonga,2020,7,0,0,0,0,0
Tonga,2020,8,0,0,0,0,0
Tonga,2020,9,0,0,0,0,0
Tonga,2020,10,0,0,0,0,0
Tonga,2020,11,0,0,0,0,0
Tonga,2020,12,0,0,0,0,0
Tonga,2021,1,0,0,0,0,0
Tonga,2021,2,0,0,0,0,0
Tonga,2021,3,0,0,0,0,0
Tonga,2021,4,0,0,0,0,0
Tonga,2021,5,0,0,0,0,0
Tonga,2021,6,0,0,0,0,0
Tonga,2021,7,0,0,0,0,0
Tonga,2021,8,0,0,0,0,0
Tonga,2021,9,0,0,0,0,0
Tonga,2021,10,2,0,2,0,0
Tonga,2021,11,30,0,25,0,0
Tonga,2021,12,31,0,0,0,0
Tonga,2022,1,31,0,0,0,0
Tonga,2022,2,4222,354,3238,0,0
Tonga,2022,3,87297,6068,52745,54,4
Tonga,2022,4,262099,3773,53098,305,5
Tonga,2022,5,150447,853,16022,154,0
Trinidad And Tobago,2020,2,0,0,0,0,0
Trinidad And Tobago,2020,3,762,86,741,16,2
Trinidad And Tobago,2020,4,3315,29,2366,229,5
Trinidad And Tobago,2020,5,3597,1,114,248,0
Trinidad And Tobago,2020,6,3629,13,122,240,0
Trinidad And Tobago,2020,7,4310,39,255,248,0
Trinidad And Tobago,2020,8,22055,1590,14459,363,14
Trinidad And Tobago,2020,9,98238,2772,57374,1606,54
Trinidad And Tobago,2020,10,161378,1161,48383,2927,32
Trinidad And Tobago,2020,11,184145,977,19435,3393,12
Trinidad And Tobago,2020,12,214764,481,16967,3820,7
Trinidad And Tobago,2021,1,228015,414,9586,4049,7
Trinidad And Tobago,2021,2,214119,149,4805,3840,5
Trinidad And Tobago,2021,3,242510,313,4398,4347,3
Trinidad And Tobago,2021,4,267657,2798,25584,4554,27
Trinidad And Tobago,2021,5,519033,13085,182448,9391,326
Trinidad And Tobago,2021,6,874442,8884,263392,20568,352
Trinidad And Tobago,2021,7,1107439,6018,187182,30195,230
Trinidad And Tobago,2021,8,1298363,6036,172413,36837,214
Trinidad And Tobago,2021,9,1434186,5862,120315,41806,191
Trinidad And Tobago,2021,10,1672024,6620,136671,49308,214
Trinidad And Tobago,2021,11,1905618,14032,223875,56894,462
Trinidad And Tobago,2021,12,2569197,20538,450455,77982,711
Trinidad And Tobago,2022,1,3146724,19650,558646,98446,535
Trinidad And Tobago,2022,2,3373744,16218,616857,98802,224
Trinidad And Tobago,2022,3,4140550,10093,443949,114532,122
Trinidad And Tobago,2022,4,4265480,10007,204598,113807,79
Trinidad And Tobago,2022,5,2118135,6776,126337,53921,42
Tunisia,2020,2,0,0,0,0,0
Tunisia,2020,3,2573,399,0,65,10
Tunisia,2020,4,23366,605,0,1048,35
Tunisia,2020,5,32549,83,0,1535,7
Tunisia,2020,6,34007,97,0,1602,2
Tunisia,2020,7,41534,362,0,1674,0
Tunisia,2020,8,73358,2338,0,2000,29
Tunisia,2020,9,279988,15119,0,4788,241
Tunisia,2020,10,1215588,42843,0,23332,993
Tunisia,2020,11,2475915,38235,0,70552,1943
Tunisia,2020,12,3728866,43847,0,123821,1416
Tunisia,2021,1,5638913,72173,0,175607,2078
Tunisia,2021,2,6455855,25240,0,210252,1247
Tunisia,2021,3,7791918,21462,0,261249,811
Tunisia,2021,4,8728884,57017,0,289717,1910
Tunisia,2021,5,10512287,37620,0,366080,1932
Tunisia,2021,6,11687263,77218,0,412119,2305
Tunisia,2021,7,16687997,175358,0,533241,4727
Tunisia,2021,8,20149194,77061,0,677972,3765
Tunisia,2021,9,21286459,35119,0,730171,1439
Tunisia,2021,10,22493259,5673,0,777682,351
Tunisia,2021,11,21876985,3063,0,759457,132
Tunisia,2021,12,22761969,9309,0,789355,196
Tunisia,2022,1,25298148,186525,0,801616,719
Tunisia,2022,2,27603590,90070,0,760680,1496
Tunisia,2022,3,31928186,19677,0,871187,581
Tunisia,2022,4,31163561,3679,0,854989,185
Tunisia,2022,5,14570836,1004,0,399921,25
Turkey,2020,2,0,0,0,0,0
Turkey,2020,3,162458,36803,143624,995,213
Turkey,2020,4,5707265,290156,1995695,49592,2960
Turkey,2020,5,12299274,118969,920709,124363,1366
Turkey,2020,6,14768687,97822,664200,145450,591
Turkey,2020,7,18258982,84230,611543,168344,560
Turkey,2020,8,21066347,106788,714669,185746,679
Turkey,2020,9,24113116,132005,926983,217574,1825
Turkey,2020,10,29124460,154239,1030080,285171,2057
Turkey,2020,11,34942284,410633,2370389,352112,3494
Turkey,2020,12,58578757,777004,5757497,534205,7135
Turkey,2021,1,73376598,268811,2997064,735748,5112
Turkey,2021,2,72545924,224125,2463472,768761,2576
Turkey,2021,3,91423494,615594,4963979,923917,2968
Turkey,2021,4,123292520,1503409,14161004,1063823,8594
Turkey,2021,5,158013888,428813,5905080,1380308,7396
Turkey,2021,6,160312473,176248,2497263,1464988,2205
Turkey,2021,7,171560929,301393,3347304,1565248,1600
Turkey,2021,8,188672977,661286,12535258,1662381,5378
Turkey,2021,9,202927342,765739,14168934,1820363,7344
Turkey,2021,10,236218663,878918,15138159,2090756,6557
Turkey,2021,11,253213259,762600,12913493,2216146,6231
Turkey,2021,12,282763548,686962,10330417,2474351,5519
Turkey,2022,1,325005148,2137332,18348587,2630004,5055
Turkey,2022,2,364087399,2469574,20852420,2547811,7029
Turkey,2022,3,452085908,771104,10840439,2996824,3588
Turkey,2022,4,449314421,171533,4189646,2954997,738
Turkey,2022,5,210601158,21075,51655,1383749,119
Turks And Caicos Islands,2020,2,0,0,0,0,0
Turks And Caicos Islands,2020,3,25,4,25,0,0
Turks And Caicos Islands,2020,4,283,7,217,26,0
Turks And Caicos Islands,2020,5,372,0,71,31,0
Turks And Caicos Islands,2020,6,453,29,92,31,1
Turks And Caicos Islands,2020,7,2262,66,1614,62,0
Turks And Caicos Islands,2020,8,8887,400,6616,67,1
Turks And Caicos Islands,2020,9,19105,179,5809,148,3
Turks And Caicos Islands,2020,10,21622,17,514,186,0
Turks And Caicos Islands,2020,11,21724,45,642,180,0
Turks And Caicos Islands,2020,12,24543,145,1164,186,0
Turks And Caicos Islands,2021,1,34594,610,6570,207,3
Turks And Caicos Islands,2021,2,51896,611,8651,331,5
Turks And Caicos Islands,2021,3,69464,217,4091,481,3
Turks And Caicos Islands,2021,4,70874,57,1467,510,0
Turks And Caicos Islands,2021,5,74545,29,658,527,0
Turks And Caicos Islands,2021,6,72666,8,445,534,1
Turks And Caicos Islands,2021,7,75869,59,716,558,0
Turks And Caicos Islands,2021,8,79657,166,2165,589,2
Turks And Caicos Islands,2021,9,83094,194,2805,634,3
Turks And Caicos Islands,2021,10,90556,138,1771,713,0
Turks And Caicos Islands,2021,11,91479,114,1701,695,1
Turks And Caicos Islands,2021,12,98304,188,1939,784,2
